# ne_cache v1 — ORACLE-PROVENANCE INPUT DATA (m4-pinning §P4/C3; RESEARCH-M §2 amendment).
# Conductor N(E) and root number ε(E) for the height-ordered family
#   {E_{A,B}: y²=x³+Ax+B, H(E)=max(4|A|³,27B²) ≤ X, reduced, nonsingular}.
# N, eps are OBTAINED FROM AN ORACLE (PARI/GP) — a live oracle supplying
# trusted INPUT, not refereeing our numbers; a_p stays COMPUTED (ap_charsum).
# Residual risk: a systematic oracle N/ε error propagates silently — certified
# against pinned ecdata by verify/m4/oracle_dual_overlap_NE (5676 classes exact).
# Generated by: `at ne-cache --X 131072 --out data/m5/ne_cache_x131072.txt`.
# Oracle: PARI/GP [2, 17, 4], ellglobalred(ellinit([0,0,0,A,B]))[1] (N), ellrootno (eps).
# provenance: oracle   (columns N, eps)
# format_version 1
# generator_hash 787e95ade733c99f38e72ccb7d38f049b7e02b59ddb673627c58d8bc346de521
# X 131072
# count 9014
# A B N eps
-15 -35 313200 1
-15 -34 17712 1
-15 -33 127224 1
-15 -32 75456 1
-15 -31 66384 -1
-15 -30 5400 1
-15 -29 73656 1
-15 -28 122688 -1
-15 -27 32976 -1
-15 -26 1188 -1
-15 -25 5400 -1
-15 -24 32832 1
-15 -23 4176 1
-15 -22 144 1
-15 -21 12744 -1
-15 -20 43200 1
-15 -19 60048 -1
-15 -18 1584 -1
-15 -17 45576 -1
-15 -16 105408 1
-15 -15 118800 1
-15 -14 1368 -1
-15 -13 23832 1
-15 -12 153792 -1
-15 -11 163728 -1
-15 -10 2700 -1
-15 -9 30168 -1
-15 -8 188352 -1
-15 -7 194832 1
-15 -6 12528 -1
-15 -5 34200 -1
-15 -4 6336 1
-15 -3 212112 -1
-15 -2 13392 -1
-15 -1 107784 -1
-15 0 14400 -1
-15 1 215568 1
-15 2 6696 -1
-15 3 106056 -1
-15 4 6336 -1
-15 5 68400 1
-15 6 3132 1
-15 7 97416 -1
-15 8 188352 1
-15 9 60336 -1
-15 10 10800 1
-15 11 81864 -1
-15 12 153792 1
-15 13 47664 -1
-15 14 2736 -1
-15 15 59400 -1
-15 16 105408 -1
-15 17 91152 1
-15 18 792 -1
-15 19 30024 -1
-15 20 43200 -1
-15 21 25488 -1
-15 22 36 1
-15 23 2088 -1
-15 24 32832 1
-15 25 10800 -1
-15 26 4752 -1
-15 27 16488 -1
-15 28 122688 -1
-15 29 147312 -1
-15 30 10800 -1
-15 31 33192 1
-15 32 75456 -1
-15 33 254448 1
-15 34 8856 -1
-15 35 156600 -1
-15 36 114624 -1
-15 37 375408 1
-15 38 6372 -1
-15 39 220536 -1
-15 40 158400 -1
-15 41 170064 1
-15 42 34128 -1
-15 43 291384 1
-15 44 620352 -1
-15 45 219600 -1
-15 46 43632 -1
-15 47 369144 -1
-15 48 779328 -1
-15 49 273744 1
-15 50 1800 -1
-15 51 453816 1
-15 52 952128 -1
-15 53 997488 1
-15 54 5436 -1
-15 55 545400 1
-15 56 1138752 1
-15 57 1187568 1
-15 58 25776 -1
-15 59 214632 1
-15 60 1339200 -1
-15 61 1391472 -1
-15 62 90288 1
-15 63 249768 1
-15 64 1553472 -1
-15 65 1609200 -1
-15 66 52056 -1
-15 67 287208 1
-15 68 593856 -1
-15 69 1840752 1
-14 -69 1881136 -1
-14 -68 910976 -1
-14 -67 881816 1
-14 -66 1706176 -1
-14 -65 1649584 -1
-14 -64 796928 -1
-14 -63 769496 -1
-14 -62 1484992 -1
-14 -61 1431856 -1
-14 -60 689792 1
-14 -59 664088 -1
-14 -58 1277632 1
-14 -57 1227952 1
-14 -56 589568 1
-14 -55 9272 1
-14 -54 1084096 -1
-14 -53 1037872 -1
-14 -52 496256 1
-14 -51 474008 -1
-14 -50 904384 1
-14 -49 123088 1
-14 -48 409856 -1
-14 -47 389336 1
-14 -46 738496 -1
-14 -45 699184 1
-14 -44 330368 1
-14 -43 311576 1
-14 -42 586432 1
-14 -41 550576 -1
-14 -40 257792 1
-14 -39 240728 1
-14 -38 448192 -1
-14 -37 415792 -1
-14 -36 192128 1
-14 -35 176792 1
-14 -34 323776 1
-14 -33 294832 1
-14 -32 133376 1
-14 -31 119768 1
-14 -30 213184 1
-14 -29 187696 1
-14 -28 81536 -1
-14 -27 69656 -1
-14 -26 116416 1
-14 -25 94384 1
-14 -24 36608 1
-14 -23 26456 1
-14 -22 33472 -1
-14 -21 14896 -1
-14 -20 1408 -1
-14 -19 9832 1
-14 -18 35648 1
-14 -17 50768 1
-14 -16 32512 -1
-14 -15 3016 1
-14 -14 90944 -1
-14 -13 9328 1
-14 -12 56704 -1
-14 -11 61672 1
-14 -10 132416 1
-14 -9 140624 1
-14 -8 4352 1
-14 -7 77224 -1
-14 -6 160064 1
-14 -5 164816 1
-14 -4 84352 1
-14 -3 85864 1
-14 -2 173888 1
-14 -1 175184 1
-14 0 12544 -1
-14 1 87592 1
-14 2 173888 1
-14 3 171728 -1
-14 4 84352 -1
-14 5 82408 -1
-14 6 160064 1
-14 7 154448 -1
-14 8 4352 -1
-14 9 70312 1
-14 10 132416 1
-14 11 123344 -1
-14 12 56704 1
-14 13 4664 1
-14 14 90944 -1
-14 15 6032 1
-14 16 32512 1
-14 17 25384 1
-14 18 35648 1
-14 19 19664 -1
-14 20 1408 1
-14 21 7448 -1
-14 22 33472 1
-14 23 52912 -1
-14 24 36608 1
-14 25 47192 -1
-14 26 116416 -1
-14 27 139312 -1
-14 28 81536 -1
-14 29 93848 1
-14 30 213184 -1
-14 31 239536 -1
-14 32 133376 1
-14 33 147416 -1
-14 34 323776 -1
-14 35 353584 1
-14 36 192128 1
-14 37 207896 -1
-14 38 448192 1
-14 39 481456 -1
-14 40 257792 1
-14 41 275288 1
-14 42 586432 -1
-14 43 623152 1
-14 44 330368 1
-14 45 349592 1
-14 46 738496 1
-14 47 778672 -1
-14 48 409856 -1
-14 49 61544 1
-14 50 904384 -1
-14 51 948016 -1
-14 52 496256 1
-14 53 518936 -1
-14 54 1084096 1
-14 55 18544 -1
-14 56 589568 1
-14 57 613976 -1
-14 58 1277632 -1
-14 59 1328176 -1
-14 60 689792 1
-14 61 715928 -1
-14 62 1484992 1
-14 63 1538992 1
-14 64 796928 -1
-14 65 824792 1
-14 66 1706176 1
-14 67 1763632 1
-14 68 910976 -1
-14 69 940568 -1
-13 -69 1916144 1
-13 -68 928480 -1
-13 -67 449660 1
-13 -66 1741184 1
-13 -65 1684592 1
-13 -64 814432 -1
-13 -63 15740 1
-13 -62 12160 -1
-13 -61 209552 1
-13 -60 22816 -1
-13 -59 340796 -1
-13 -58 1312640 1
-13 -57 1262960 1
-13 -56 607072 1
-13 -55 291548 -1
-13 -54 1119104 -1
-13 -53 1072880 -1
-13 -52 513760 1
-13 -51 245756 1
-13 -50 939392 -1
-13 -49 896624 1
-13 -48 427360 -1
-13 -47 203420 -1
-13 -46 773504 1
-13 -45 734192 -1
-13 -44 347872 1
-13 -43 164540 1
-13 -42 621440 1
-13 -41 585584 -1
-13 -40 275296 1
-13 -39 129116 1
-13 -38 96640 -1
-13 -37 12880 1
-13 -36 209632 -1
-13 -35 97148 -1
-13 -34 358784 1
-13 -33 329840 1
-13 -32 150880 -1
-13 -31 68636 -1
-13 -30 248192 1
-13 -29 222704 -1
-13 -28 99040 1
-13 -27 43580 -1
-13 -26 151424 1
-13 -25 129392 1
-13 -24 54112 -1
-13 -23 21980 1
-13 -22 68480 1
-13 -21 49904 -1
-13 -20 16096 1
-13 -19 3836 1
-13 -18 640 -1
-13 -17 15760 1
-13 -16 15008 1
-13 -15 10852 1
-13 -14 55936 -1
-13 -13 13520 1
-13 -12 1120 1
-13 -11 22084 1
-13 -10 97408 1
-13 -9 105616 -1
-13 -8 56480 1
-13 -7 29860 -1
-13 -6 125056 -1
-13 -5 129808 1
-13 -4 66848 1
-13 -3 34180 1
-13 -2 138880 -1
-13 -1 140176 -1
-13 0 5408 1
-13 1 35044 -1
-13 2 138880 -1
-13 3 136720 1
-13 4 66848 -1
-13 5 32452 1
-13 6 125056 -1
-13 7 119440 -1
-13 8 56480 1
-13 9 26404 -1
-13 10 97408 1
-13 11 88336 1
-13 12 1120 1
-13 13 3380 1
-13 14 55936 -1
-13 15 43408 1
-13 16 15008 1
-13 17 3940 1
-13 18 640 -1
-13 19 15344 -1
-13 20 16096 1
-13 21 12476 1
-13 22 68480 -1
-13 23 87920 -1
-13 24 54112 1
-13 25 32348 -1
-13 26 151424 -1
-13 27 174320 1
-13 28 99040 1
-13 29 55676 1
-13 30 248192 -1
-13 31 274544 1
-13 32 150880 1
-13 33 82460 -1
-13 34 358784 -1
-13 35 388592 1
-13 36 209632 -1
-13 37 3220 1
-13 38 96640 1
-13 39 516464 -1
-13 40 275296 -1
-13 41 146396 1
-13 42 621440 -1
-13 43 658160 -1
-13 44 347872 1
-13 45 183548 1
-13 46 773504 -1
-13 47 813680 1
-13 48 427360 1
-13 49 224156 -1
-13 50 939392 1
-13 51 983024 -1
-13 52 513760 1
-13 53 268220 1
-13 54 1119104 1
-13 55 1166192 1
-13 56 607072 -1
-13 57 315740 -1
-13 58 1312640 -1
-13 59 1363184 1
-13 60 22816 1
-13 61 52388 1
-13 62 12160 1
-13 63 62960 -1
-13 64 814432 1
-13 65 421148 -1
-13 66 1741184 -1
-13 67 1798640 -1
-13 68 928480 -1
-13 69 479036 -1
-12 -69 1946160 -1
-12 -68 117936 -1
-12 -67 457164 1
-12 -66 354240 -1
-12 -65 1008 1
-12 -64 12960 -1
-12 -63 133668 1
-12 -62 1550016 -1
-12 -61 166320 -1
-12 -60 45144 -1
-12 -59 69660 -1
-12 -58 1342656 -1
-12 -57 1292976 -1
-12 -56 8640 -1
-12 -55 299052 -1
-12 -54 383040 1
-12 -53 1102896 -1
-12 -52 7344 1
-12 -51 253260 1
-12 -50 969408 1
-12 -49 926640 1
-12 -48 1728 1
-12 -47 23436 1
-12 -46 803520 1
-12 -45 254736 -1
-12 -44 22680 -1
-12 -43 2124 -1
-12 -42 651456 1
-12 -41 123120 1
-12 -40 36288 -1
-12 -39 136620 -1
-12 -38 6336 -1
-12 -37 480816 1
-12 -36 9360 1
-12 -35 104652 1
-12 -34 8640 -1
-12 -33 51408 -1
-12 -32 2592 1
-12 -31 76140 1
-12 -30 278208 -1
-12 -29 28080 -1
-12 -28 7128 1
-12 -27 17028 1
-12 -26 181440 -1
-12 -25 17712 -1
-12 -24 8640 1
-12 -23 29484 -1
-12 -22 98496 1
-12 -21 79920 -1
-12 -20 432 1
-12 -19 11340 -1
-12 -18 9792 1
-12 -17 14256 1
-12 -15 3348 -1
-12 -14 25920 1
-12 -13 37584 -1
-12 -12 1512 -1
-12 -11 180 1
-12 -10 67392 1
-12 -9 5040 1
-12 -8 5184 -1
-12 -7 2484 -1
-12 -6 95040 -1
-12 -5 99792 -1
-12 -4 6480 1
-12 -3 26676 -1
-12 -2 12096 -1
-12 -1 110160 -1
-12 0 288 -1
-12 1 27540 -1
-12 2 12096 1
-12 3 106704 -1
-12 4 3240 -1
-12 5 24948 -1
-12 6 95040 1
-12 7 9936 -1
-12 8 5184 1
-12 9 1260 -1
-12 10 67392 -1
-12 11 720 1
-12 12 3024 -1
-12 13 9396 -1
-12 14 25920 -1
-12 15 13392 -1
-12 17 3564 -1
-12 18 9792 -1
-12 19 45360 1
-12 20 216 -1
-12 21 19980 1
-12 22 98496 1
-12 23 117936 1
-12 24 8640 1
-12 25 4428 1
-12 26 181440 -1
-12 27 68112 1
-12 28 14256 1
-12 29 7020 1
-12 30 278208 -1
-12 31 304560 -1
-12 32 2592 -1
-12 33 12852 -1
-12 34 8640 -1
-12 35 418608 -1
-12 36 4680 -1
-12 37 120204 -1
-12 38 6336 -1
-12 39 546480 1
-12 40 36288 -1
-12 41 30780 -1
-12 42 651456 1
-12 43 8496 1
-12 44 45360 1
-12 45 63684 -1
-12 46 803520 1
-12 47 93744 -1
-12 48 1728 -1
-12 49 231660 -1
-12 50 969408 1
-12 51 1013040 -1
-12 52 3672 -1
-12 53 275724 1
-12 54 383040 -1
-12 55 1196208 1
-12 56 8640 -1
-12 57 323244 1
-12 58 1342656 -1
-12 59 278640 1
-12 60 90288 -1
-12 61 41580 1
-12 62 1550016 -1
-12 63 534672 1
-12 64 12960 -1
-12 65 252 -1
-12 66 354240 -1
-12 67 1828656 -1
-12 68 58968 -1
-12 69 486540 1
-11 -69 985784 1
-11 -68 1912384 -1
-11 -67 1854064 -1
-11 -66 112288 -1
-11 -65 870008 -1
-11 -64 1684288 1
-11 -63 1629424 1
-11 -62 98464 1
-11 -61 761144 1
-11 -60 1470016 -1
-11 -59 1418608 -1
-11 -58 334 1
-11 -57 659192 -1
-11 -56 1269568 -1
-11 -55 1221616 1
-11 -54 18352 1
-11 -53 564152 1
-11 -52 1082944 -1
-11 -51 1038448 -1
-11 -50 62176 -1
-11 -49 476024 -1
-11 -48 910144 1
-11 -47 869104 -1
-11 -46 51808 -1
-11 -45 394808 1
-11 -44 751168 -1
-11 -43 713584 -1
-11 -42 5288 1
-11 -41 320504 -1
-11 -40 606016 1
-11 -39 571888 -1
-11 -38 4208 1
-11 -37 253112 1
-11 -36 474688 1
-11 -35 444016 1
-11 -34 25888 -1
-11 -33 192632 -1
-11 -32 357184 -1
-11 -31 329968 1
-11 -30 18976 -1
-11 -29 139064 1
-11 -28 253504 1
-11 -27 229744 1
-11 -26 808 1
-11 -25 92408 1
-11 -24 163648 -1
-11 -23 8432 1
-11 -22 1936 1
-11 -21 52664 -1
-11 -20 2368 1
-11 -19 70768 1
-11 -18 3424 1
-11 -17 19832 1
-11 -16 25408 1
-11 -15 12016 -1
-11 -14 32 1
-11 -13 6088 -1
-11 -12 22976 -1
-11 -11 32912 -1
-11 -10 328 -1
-11 -9 25096 -1
-11 -8 57536 -1
-11 -7 64016 -1
-11 -6 272 -1
-11 -5 37192 1
-11 -4 78272 -1
-11 -3 81296 1
-11 -2 5216 -1
-11 -1 42376 -1
-11 0 7744 1
-11 1 84752 -1
-11 2 5216 -1
-11 3 40648 -1
-11 4 78272 1
-11 5 74384 -1
-11 6 17 1
-11 7 32008 -1
-11 8 57536 1
-11 9 50192 -1
-11 10 656 -1
-11 11 16456 1
-11 12 22976 1
-11 13 12176 1
-11 14 32 1
-11 15 6008 1
-11 16 25408 1
-11 17 39664 -1
-11 18 3424 -1
-11 19 35384 1
-11 20 2368 1
-11 21 105328 -1
-11 22 968 -1
-11 23 4216 -1
-11 24 163648 -1
-11 25 184816 -1
-11 26 1616 -1
-11 27 114872 1
-11 28 253504 1
-11 29 278128 1
-11 30 18976 1
-11 31 164984 -1
-11 32 357184 -1
-11 33 385264 1
-11 34 25888 1
-11 35 222008 1
-11 36 474688 1
-11 37 506224 1
-11 38 2104 1
-11 39 285944 1
-11 40 606016 1
-11 41 641008 1
-11 42 10576 -1
-11 43 356792 -1
-11 44 751168 -1
-11 45 789616 1
-11 46 51808 1
-11 47 434552 1
-11 48 910144 1
-11 49 952048 1
-11 50 62176 1
-11 51 519224 -1
-11 52 1082944 -1
-11 53 1128304 1
-11 54 9176 -1
-11 55 610808 -1
-11 56 1269568 -1
-11 57 1318384 1
-11 58 2672 -1
-11 59 709304 -1
-11 60 1470016 -1
-11 61 1522288 1
-11 62 98464 -1
-11 63 814712 -1
-11 64 1684288 1
-11 65 1740016 1
-11 66 112288 1
-11 67 927032 -1
-11 68 1912384 -1
-11 69 1971568 1
-10 -69 1992752 1
-10 -68 966784 1
-10 -67 937624 -1
-10 -66 1817792 1
-10 -65 1761200 -1
-10 -64 852736 1
-10 -63 825304 1
-10 -62 1596608 -1
-10 -61 1543472 1
-10 -60 745600 1
-10 -59 24824 -1
-10 -58 198464 -1
-10 -57 1339568 1
-10 -56 645376 1
-10 -55 621400 -1
-10 -54 1195712 -1
-10 -53 1149488 1
-10 -52 552064 -1
-10 -51 529816 -1
-10 -50 203200 -1
-10 -49 973232 -1
-10 -48 465664 1
-10 -47 445144 1
-10 -46 850112 -1
-10 -45 810800 -1
-10 -44 386176 1
-10 -43 367384 1
-10 -42 698048 -1
-10 -41 662192 1
-10 -40 44800 1
-10 -39 296536 -1
-10 -38 559808 1
-10 -37 527408 1
-10 -36 247936 1
-10 -35 232600 -1
-10 -34 435392 1
-10 -33 406448 -1
-10 -32 189184 -1
-10 -31 175576 -1
-10 -30 324800 -1
-10 -29 299312 1
-10 -28 137344 -1
-10 -27 125464 -1
-10 -26 228032 1
-10 -25 41200 -1
-10 -24 4864 -1
-10 -23 82264 -1
-10 -22 145088 1
-10 -21 126512 -1
-10 -20 54400 -1
-10 -19 45976 -1
-10 -18 75968 -1
-10 -17 60848 -1
-10 -16 23296 -1
-10 -15 16600 -1
-10 -14 20672 -1
-10 -13 9008 1
-10 -12 896 -1
-10 -11 5864 -1
-10 -10 20800 -1
-10 -9 4144 1
-10 -8 18176 1
-10 -7 21416 1
-10 -6 48448 1
-10 -5 53200 -1
-10 -4 28544 1
-10 -3 1768 -1
-10 -2 62272 -1
-10 -1 63568 1
-10 0 6400 -1
-10 1 31784 1
-10 2 62272 -1
-10 3 3536 1
-10 4 28544 1
-10 5 26600 1
-10 6 48448 1
-10 7 42832 1
-10 8 18176 1
-10 9 2072 -1
-10 10 20800 -1
-10 11 11728 1
-10 12 896 -1
-10 13 4504 1
-10 14 20672 1
-10 15 33200 1
-10 16 23296 1
-10 17 30424 1
-10 18 75968 1
-10 19 91952 -1
-10 20 54400 1
-10 21 63256 -1
-10 22 145088 -1
-10 23 164528 1
-10 24 4864 -1
-10 25 20600 1
-10 26 228032 -1
-10 27 250928 -1
-10 28 137344 1
-10 29 149656 1
-10 30 324800 1
-10 31 351152 1
-10 32 189184 1
-10 33 203224 1
-10 34 435392 -1
-10 35 465200 -1
-10 36 247936 -1
-10 37 263704 1
-10 38 559808 -1
-10 39 593072 1
-10 40 44800 1
-10 41 331096 -1
-10 42 698048 1
-10 43 734768 1
-10 44 386176 -1
-10 45 405400 -1
-10 46 850112 1
-10 47 890288 -1
-10 48 465664 -1
-10 49 486616 1
-10 50 203200 1
-10 51 1059632 -1
-10 52 552064 1
-10 53 574744 1
-10 54 1195712 1
-10 55 1242800 1
-10 56 645376 -1
-10 57 669784 -1
-10 58 198464 -1
-10 59 49648 -1
-10 60 745600 -1
-10 61 771736 1
-10 62 1596608 1
-10 63 1650608 -1
-10 64 852736 -1
-10 65 880600 1
-10 66 1817792 -1
-10 67 1875248 -1
-10 68 966784 -1
-10 69 996376 1
-9 -69 2010096 -1
-9 -68 975456 1
-9 -67 473148 1
-9 -66 1835136 -1
-9 -65 1778544 -1
-9 -64 287136 -1
-9 -63 46332 1
-9 -62 537984 1
-9 -61 1560816 1
-9 -60 754272 1
-9 -59 364284 -1
-9 -58 1406592 -1
-9 -57 1356912 1
-9 -56 654048 1
-9 -55 105012 1
-9 -54 14976 1
-9 -53 388944 1
-9 -52 560736 1
-9 -51 269244 1
-9 -50 1033344 -1
-9 -49 990576 -1
-9 -48 474336 -1
-9 -47 226908 -1
-9 -46 289152 -1
-9 -45 92016 -1
-9 -44 131616 -1
-9 -43 188028 1
-9 -42 715392 -1
-9 -41 61776 -1
-9 -40 322272 -1
-9 -39 152604 1
-9 -38 577152 -1
-9 -37 181584 -1
-9 -36 28512 1
-9 -35 40212 -1
-9 -34 452736 -1
-9 -33 423792 1
-9 -32 197856 1
-9 -31 92124 -1
-9 -30 342144 -1
-9 -29 316656 1
-9 -28 3744 1
-9 -27 828 -1
-9 -26 81792 1
-9 -25 223344 -1
-9 -24 101088 1
-9 -23 45468 -1
-9 -22 162432 1
-9 -21 143856 1
-9 -20 63072 -1
-9 -19 9108 -1
-9 -18 10368 -1
-9 -17 26064 -1
-9 -16 31968 -1
-9 -15 12636 1
-9 -14 38016 1
-9 -13 26352 -1
-9 -12 7776 -1
-9 -11 1404 1
-9 -10 1152 -1
-9 -9 1296 -1
-9 -8 3168 1
-9 -7 6372 -1
-9 -6 31104 -1
-9 -5 35856 1
-9 -4 19872 -1
-9 -3 10692 -1
-9 -2 44928 1
-9 -1 15408 -1
-9 0 288 1
-9 1 3852 1
-9 2 44928 1
-9 3 42768 -1
-9 4 19872 1
-9 5 8964 1
-9 6 31104 -1
-9 7 25488 -1
-9 8 3168 -1
-9 9 324 -1
-9 10 1152 1
-9 11 5616 -1
-9 12 7776 -1
-9 13 6588 1
-9 14 38016 -1
-9 15 50544 -1
-9 16 31968 1
-9 17 6516 -1
-9 18 10368 1
-9 19 36432 -1
-9 20 63072 -1
-9 21 35964 -1
-9 22 162432 -1
-9 23 181872 1
-9 24 101088 -1
-9 25 55836 1
-9 26 81792 1
-9 27 3312 1
-9 28 3744 -1
-9 29 79164 -1
-9 30 342144 1
-9 31 368496 1
-9 32 197856 -1
-9 33 105948 -1
-9 34 452736 1
-9 35 160848 -1
-9 36 28512 1
-9 37 45396 -1
-9 38 577152 1
-9 39 610416 -1
-9 40 322272 1
-9 41 15444 -1
-9 42 715392 1
-9 43 752112 -1
-9 44 131616 1
-9 45 23004 1
-9 46 289152 -1
-9 47 907632 1
-9 48 474336 1
-9 49 247644 1
-9 50 1033344 1
-9 51 1076976 -1
-9 52 560736 1
-9 53 97236 1
-9 54 14976 -1
-9 55 420048 1
-9 56 654048 -1
-9 57 339228 -1
-9 58 1406592 1
-9 59 1457136 1
-9 60 754272 1
-9 61 390204 -1
-9 62 537984 1
-9 63 185328 -1
-9 64 287136 -1
-9 65 444636 1
-9 66 1835136 1
-9 67 1892592 -1
-9 68 975456 1
-9 69 502524 1
-8 -69 2023984 -1
-8 -68 24560 1
-8 -67 476620 1
-8 -66 1849024 1
-8 -65 1792432 -1
-8 -64 13568 1
-8 -63 420460 -1
-8 -62 1627840 -1
-8 -61 1574704 -1
-8 -60 23788 -1
-8 -59 367756 -1
-8 -58 1420480 1
-8 -57 274160 -1
-8 -56 82624 1
-8 -55 318508 1
-8 -54 1226944 1
-8 -53 1180720 1
-8 -52 70960 1
-8 -51 272716 1
-8 -50 1047232 -1
-8 -49 1004464 -1
-8 -48 7520 -1
-8 -47 230380 -1
-8 -46 881344 -1
-8 -45 842032 -1
-8 -44 12556 1
-8 -43 7660 1
-8 -42 729280 1
-8 -41 693424 -1
-8 -40 41152 1
-8 -39 156076 1
-8 -38 591040 1
-8 -37 558640 1
-8 -36 32944 -1
-8 -35 124108 -1
-8 -34 466624 1
-8 -33 437680 -1
-8 -32 640 -1
-8 -31 95596 1
-8 -30 356032 1
-8 -29 330544 1
-8 -28 4780 -1
-8 -27 70540 1
-8 -26 259264 1
-8 -25 237232 1
-8 -24 13504 -1
-8 -23 48940 -1
-8 -22 176320 -1
-8 -21 157744 -1
-8 -20 8752 -1
-8 -19 30796 -1
-8 -18 21440 -1
-8 -17 92080 -1
-8 -16 608 -1
-8 -15 16108 1
-8 -14 51904 1
-8 -13 40240 1
-8 -12 460 1
-8 -11 4876 1
-8 -10 10432 1
-8 -9 2224 1
-8 -8 320 1
-8 -7 580 -1
-8 -6 17216 1
-8 -5 21968 1
-8 -4 1616 -1
-8 -3 380 -1
-8 -2 31040 -1
-8 -1 32336 1
-8 0 256 1
-8 1 8084 1
-8 2 31040 1
-8 3 1520 1
-8 4 404 -1
-8 5 5492 1
-8 6 17216 -1
-8 7 2320 -1
-8 8 320 -1
-8 9 556 -1
-8 10 10432 1
-8 11 19504 -1
-8 12 1840 -1
-8 13 10060 -1
-8 14 51904 1
-8 15 64432 -1
-8 16 608 -1
-8 17 23020 1
-8 18 21440 -1
-8 19 123184 1
-8 20 2188 1
-8 21 39436 1
-8 22 176320 -1
-8 23 195760 1
-8 24 13504 -1
-8 25 59308 -1
-8 26 259264 1
-8 27 282160 -1
-8 28 19120 1
-8 29 82636 -1
-8 30 356032 1
-8 31 382384 -1
-8 32 640 -1
-8 33 109420 1
-8 34 466624 1
-8 35 496432 1
-8 36 8236 1
-8 37 139660 -1
-8 38 591040 1
-8 39 624304 -1
-8 40 41152 1
-8 41 173356 1
-8 42 729280 1
-8 43 30640 -1
-8 44 50224 -1
-8 45 210508 1
-8 46 881344 -1
-8 47 921520 1
-8 48 7520 -1
-8 49 251116 1
-8 50 1047232 -1
-8 51 1090864 -1
-8 52 17740 -1
-8 53 295180 -1
-8 54 1226944 1
-8 55 1274032 -1
-8 56 82624 1
-8 57 68540 1
-8 58 1420480 1
-8 59 1471024 1
-8 60 95152 1
-8 61 393676 1
-8 62 1627840 -1
-8 63 1681840 1
-8 64 13568 -1
-8 65 448108 1
-8 66 1849024 1
-8 67 1906480 -1
-8 68 6140 -1
-8 69 505996 1
-7 -69 203480 -1
-7 -68 1975616 -1
-7 -67 1917296 1
-7 -66 29060 1
-7 -65 901624 -1
-7 -64 1747520 1
-7 -63 1692656 -1
-7 -62 102416 1
-7 -61 792760 -1
-7 -60 1533248 1
-7 -59 1481840 1
-7 -58 89456 -1
-7 -57 690808 1
-7 -56 266560 -1
-7 -55 1284848 1
-7 -54 38680 -1
-7 -53 595768 -1
-7 -52 1146176 -1
-7 -51 1101680 1
-7 -50 16532 1
-7 -49 72520 1
-7 -48 973376 1
-7 -47 932336 -1
-7 -46 55760 1
-7 -45 426424 -1
-7 -44 162880 -1
-7 -43 776816 -1
-7 -42 46256 1
-7 -41 352120 1
-7 -40 669248 -1
-7 -39 635120 1
-7 -38 18808 -1
-7 -37 284728 -1
-7 -36 13120 1
-7 -35 507248 -1
-7 -34 7460 1
-7 -33 224248 -1
-7 -32 420416 1
-7 -31 78640 1
-7 -30 22928 1
-7 -29 170680 -1
-7 -28 316736 1
-7 -27 292976 -1
-7 -26 16880 -1
-7 -25 124024 -1
-7 -24 226880 1
-7 -23 206576 1
-7 -22 5848 1
-7 -21 84280 -1
-7 -20 150848 -1
-7 -19 5360 1
-7 -18 1844 1
-7 -17 51448 1
-7 -16 88640 -1
-7 -15 75248 1
-7 -14 3920 1
-7 -13 25528 1
-7 -12 40256 1
-7 -11 30320 -1
-7 -10 1328 1
-7 -9 6520 -1
-7 -8 5696 1
-7 -7 784 1
-7 -6 40 1
-7 -5 5576 1
-7 -4 15040 1
-7 -3 18064 1
-7 -2 316 -1
-7 -1 10760 1
-7 0 3136 -1
-7 1 21520 -1
-7 2 1264 1
-7 3 9032 1
-7 4 15040 -1
-7 5 11152 1
-7 6 80 1
-7 7 392 -1
-7 8 5696 1
-7 9 13040 -1
-7 10 664 1
-7 11 15160 1
-7 12 40256 1
-7 13 51056 -1
-7 14 980 1
-7 15 37624 1
-7 16 88640 -1
-7 17 102896 1
-7 18 7376 1
-7 19 2680 -1
-7 20 150848 -1
-7 21 168560 1
-7 22 11696 1
-7 23 103288 1
-7 24 226880 1
-7 25 248048 -1
-7 26 8440 1
-7 27 146488 1
-7 28 316736 1
-7 29 341360 1
-7 30 5732 1
-7 31 39320 1
-7 32 420416 1
-7 33 448496 -1
-7 34 29840 1
-7 35 253624 1
-7 36 13120 1
-7 37 569456 1
-7 38 37616 1
-7 39 317560 1
-7 40 669248 -1
-7 41 704240 1
-7 42 23128 1
-7 43 388408 1
-7 44 162880 -1
-7 45 852848 1
-7 46 13940 1
-7 47 466168 -1
-7 48 973376 1
-7 49 145040 -1
-7 50 66128 1
-7 51 550840 -1
-7 52 1146176 -1
-7 53 1191536 1
-7 54 77360 -1
-7 55 642424 1
-7 56 266560 -1
-7 57 1381616 1
-7 58 44728 1
-7 59 740920 -1
-7 60 1533248 1
-7 61 1585520 1
-7 62 25604 1
-7 63 846328 -1
-7 64 1747520 1
-7 65 1803248 -1
-7 66 116240 1
-7 67 958648 -1
-7 68 1975616 -1
-7 69 406960 1
-6 -69 2042928 -1
-6 -68 330624 1
-6 -67 320904 1
-6 -66 1867968 -1
-6 -65 1811376 -1
-6 -64 877824 -1
-6 -63 283464 1
