# ne_cache v1 — ORACLE-PROVENANCE INPUT DATA (m4-pinning §P4/C3; RESEARCH-M §2 amendment).
# Conductor N(E) and root number ε(E) for the height-ordered family
#   {E_{A,B}: y²=x³+Ax+B, H(E)=max(4|A|³,27B²) ≤ X, reduced, nonsingular}.
# N, eps are OBTAINED FROM AN ORACLE (PARI/GP) — a live oracle supplying
# trusted INPUT, not refereeing our numbers; a_p stays COMPUTED (ap_charsum).
# Residual risk: a systematic oracle N/ε error propagates silently — certified
# against pinned ecdata by verify/m4/oracle_dual_overlap_NE (5676 classes exact).
# Generated by: `at ne-cache --X 65536 --out data/m5/ne_cache_x65536.txt`.
# Oracle: PARI/GP [2, 17, 4], ellglobalred(ellinit([0,0,0,A,B]))[1] (N), ellrootno (eps).
# provenance: oracle   (columns N, eps)
# format_version 1
# generator_hash 787e95ade733c99f38e72ccb7d38f049b7e02b59ddb673627c58d8bc346de521
# X 65536
# count 5042
# A B N eps
-1 -1 368 1
-1 0 32 1
-1 1 92 -1
-1 2 1664 1
-1 3 3824 -1
-1 4 3424 1
-1 5 2684 1
-1 6 1408 1
-1 7 21104 -1
-1 8 13792 1
-1 9 8732 1
-1 10 43136 1
-1 11 52208 1
-1 12 31072 -1
-1 13 18236 1
-1 14 84608 1
-1 15 97136 1
-1 16 55264 1
-1 17 31196 1
-1 18 139904 1
-1 19 155888 -1
-1 20 86368 1
-1 21 47612 -1
-1 22 209024 -1
-1 23 228464 1
-1 24 9568 -1
-1 25 67484 -1
-1 26 291968 1
-1 27 314864 1
-1 28 169312 -1
-1 29 90812 1
-1 30 388736 1
-1 31 415088 -1
-1 32 221152 -1
-1 33 117596 -1
-1 34 499328 -1
-1 35 529136 -1
-1 36 279904 1
-1 37 147836 1
-1 38 623744 -1
-1 39 657008 1
-1 40 345568 1
-1 41 181532 1
-1 42 761984 1
-1 43 798704 -1
-1 44 418144 1
-1 45 218684 1
-1 46 914048 -1
-1 47 954224 1
-1 48 497632 -1
-1 49 259292 -1
0 -49 21168 -1
0 -48 243 -1
0 -47 238572 1
0 -46 304704 1
0 -45 97200 -1
0 -44 4356 -1
0 -43 199692 -1
0 -42 762048 1
0 -41 726192 1
0 -40 43200 -1
0 -39 164268 1
0 -38 623808 -1
0 -37 197136 1
0 -36 3888 1
0 -35 44100 -1
0 -34 499392 1
0 -33 470448 1
0 -32 1728 1
0 -31 103788 1
0 -30 388800 -1
0 -29 363312 -1
0 -28 1764 -1
0 -27 36 1
0 -26 97344 1
0 -25 10800 -1
0 -24 15552 1
0 -23 57132 -1
0 -22 209088 -1
0 -21 190512 -1
0 -20 10800 -1
0 -19 12996 -1
0 -18 15552 -1
0 -17 41616 1
0 -16 432 1
0 -15 24300 -1
0 -14 84672 1
0 -13 73008 -1
0 -12 972 1
0 -11 13068 1
0 -10 14400 1
0 -9 3888 1
0 -8 576 1
0 -7 5292 -1
0 -6 15552 1
0 -5 10800 1
0 -4 432 -1
0 -3 972 1
0 -2 1728 -1
0 -1 144 1
0 1 36 1
0 2 1728 -1
0 3 3888 -1
0 4 108 1
0 5 2700 -1
0 6 15552 1
0 7 21168 1
0 8 576 -1
0 9 972 -1
0 10 14400 -1
0 11 52272 -1
0 12 3888 -1
0 13 18252 1
0 14 84672 1
0 15 97200 1
0 16 27 1
0 17 10404 1
0 18 15552 -1
0 19 51984 -1
0 20 2700 1
0 21 47628 1
0 22 209088 -1
0 23 228528 1
0 24 15552 1
0 25 2700 1
0 26 97344 -1
0 27 144 1
0 28 7056 -1
0 29 90828 1
0 30 388800 -1
0 31 415152 -1
0 32 1728 1
0 33 117612 -1
0 34 499392 1
0 35 176400 -1
0 36 972 -1
0 37 49284 1
0 38 623808 -1
0 39 657072 -1
0 40 43200 -1
0 41 181548 -1
0 42 762048 1
0 43 798768 1
0 44 17424 -1
0 45 24300 1
0 46 304704 -1
0 47 954288 -1
0 48 3888 -1
0 49 5292 1
1 -49 518648 1
1 -48 995392 1
1 -47 954352 1
1 -46 28568 -1
1 -45 437432 1
1 -44 836416 1
1 -43 798832 -1
1 -42 11908 1
1 -41 363128 1
1 -40 691264 1
1 -39 657136 1
1 -38 38992 -1
1 -37 295736 -1
1 -36 559936 1
1 -35 529264 1
1 -34 31216 1
1 -33 235256 1
1 -32 442432 1
1 -31 415216 -1
1 -30 1736 -1
1 -29 181688 -1
1 -28 338752 1
1 -27 314992 -1
1 -26 4564 1
1 -25 135032 -1
1 -24 248896 -1
1 -23 228592 -1
1 -22 13072 1
1 -21 95288 -1
1 -20 172864 1
1 -19 22288 -1
1 -18 8752 1
1 -17 62456 1
1 -16 110656 -1
1 -15 97264 -1
1 -14 2648 -1
1 -13 36536 1
1 -12 62272 1
1 -11 52336 -1
1 -10 52 1
1 -9 17528 1
1 -8 27712 -1
1 -7 21232 -1
1 -6 976 -1
1 -5 5432 -1
1 -4 6976 -1
1 -3 3952 1
1 -2 112 1
1 -1 248 -1
1 0 64 1
1 1 496 -1
1 2 56 1
1 3 1976 -1
1 4 6976 -1
1 5 10864 1
1 6 244 -1
1 7 10616 -1
1 8 27712 -1
1 9 35056 1
1 10 208 1
1 11 26168 1
1 12 62272 1
1 13 73072 -1
1 14 5296 1
1 15 48632 -1
1 16 110656 -1
1 17 124912 1
1 18 4376 -1
1 19 11144 -1
1 20 172864 1
1 21 190576 1
1 22 3268 1
1 23 114296 -1
1 24 248896 -1
1 25 270064 -1
1 26 18256 1
1 27 157496 1
1 28 338752 1
1 29 363376 1
1 30 3472 1
1 31 207608 -1
1 32 442432 1
1 33 470512 1
1 34 15608 1
1 35 264632 -1
1 36 559936 1
1 37 591472 1
1 38 9748 -1
1 39 328568 1
1 40 691264 1
1 41 726256 1
1 42 47632 1
1 43 399416 1
1 44 836416 1
1 45 874864 -1
1 46 57136 1
1 47 477176 1
1 48 995392 1
1 49 1037296 1
2 -49 1037744 -1
2 -48 497920 1
2 -47 95480 -1
2 -46 914624 1
2 -45 875312 1
2 -44 418432 -1
2 -43 399640 -1
2 -42 762560 1
2 -41 726704 -1
2 -40 345856 1
2 -39 328792 1
2 -38 624320 -1
2 -37 84560 -1
2 -36 280192 -1
2 -35 264856 -1
2 -34 499904 -1
2 -33 16240 1
2 -32 221440 1
2 -31 207832 1
2 -30 389312 -1
2 -29 363824 -1
2 -28 33920 1
2 -27 157720 1
2 -26 292544 1
2 -25 270512 1
2 -24 124672 -1
2 -23 114520 -1
2 -22 41920 1
2 -21 191024 -1
2 -20 86656 1
2 -19 78232 -1
2 -18 140480 -1
2 -17 125360 -1
2 -16 55552 1
2 -15 48856 1
2 -14 704 -1
2 -13 73520 1
2 -12 4480 1
2 -11 26392 -1
2 -10 43712 -1
2 -9 35504 -1
2 -8 14080 1
2 -7 10840 1
2 -6 16064 1
2 -5 11312 1
2 -4 3712 1
2 -3 440 -1
2 -2 2240 -1
2 -1 944 1
2 0 256 1
2 1 472 -1
2 2 2240 1
2 3 880 -1
2 4 3712 1
2 5 5656 1
2 6 16064 -1
2 7 21680 -1
2 8 14080 1
2 9 17752 1
2 10 43712 1
2 11 52784 -1
2 12 4480 -1
2 13 36760 1
2 14 704 1
2 15 97712 -1
2 16 55552 1
2 17 62680 1
2 18 140480 1
2 19 156464 -1
2 20 86656 1
2 21 95512 -1
2 22 41920 -1
2 23 229040 1
2 24 124672 -1
2 25 135256 -1
2 26 292544 -1
2 27 315440 1
2 28 33920 1
2 29 181912 -1
2 30 389312 1
2 31 415664 -1
2 32 221440 1
2 33 8120 -1
2 34 499904 1
2 35 529712 -1
2 36 280192 -1
2 37 42280 1
2 38 624320 1
2 39 657584 -1
2 40 345856 1
2 41 363352 1
2 42 762560 -1
2 43 799280 -1
2 44 418432 -1
2 45 437656 1
2 46 914624 -1
2 47 190960 1
2 48 497920 1
2 49 518872 1
3 -49 346320 -1
3 -48 498528 -1
3 -47 239004 1
3 -46 915840 1
3 -45 292176 1
3 -44 419040 1
3 -43 200124 1
3 -42 763776 1
3 -41 242640 1
3 -40 115488 1
3 -39 32940 1
3 -38 625536 -1
3 -37 593136 1
3 -36 18720 1
3 -35 132732 -1
3 -34 501120 -1
3 -33 472176 1
3 -32 74016 -1
3 -31 34740 1
3 -30 390528 1
3 -29 28080 1
3 -28 170208 1
3 -27 26388 1
3 -26 293760 -1
3 -25 271728 1
3 -24 125280 1
3 -23 19188 1
3 -22 70272 1
3 -21 192240 1
3 -20 87264 -1
3 -19 39420 -1
3 -18 47232 -1
3 -17 126576 -1
3 -16 56160 1
3 -15 24732 1
3 -14 5760 1
3 -13 24912 -1
3 -12 31968 -1
3 -11 540 1
3 -10 44928 -1
3 -9 12240 -1
3 -8 14688 1
3 -7 5724 -1
3 -6 17280 -1
3 -5 4176 -1
3 -4 1440 1
3 -3 1404 -1
3 -2 3456 1
3 -1 2160 1
3 0 288 -1
3 1 540 -1
3 2 3456 -1
3 3 5616 1
3 4 1440 -1
3 5 1044 -1
3 6 17280 1
3 7 22896 1
3 8 14688 -1
3 9 3060 -1
3 10 44928 1
3 11 2160 -1
3 12 31968 -1
3 13 6228 -1
3 14 5760 1
3 15 98928 -1
3 16 56160 -1
3 17 31644 1
3 18 47232 -1
3 19 157680 1
3 20 87264 -1
3 21 48060 -1
3 22 70272 1
3 23 76752 1
3 24 125280 -1
3 25 67932 -1
3 26 293760 1
3 27 105552 1
3 28 170208 1
3 29 7020 -1
3 30 390528 -1
3 31 138960 1
3 32 74016 -1
3 33 118044 -1
3 34 501120 1
3 35 530928 1
3 36 18720 -1
3 37 148284 -1
3 38 625536 1
3 39 131760 -1
3 40 115488 1
3 41 60660 1
3 42 763776 -1
3 43 800496 -1
3 44 419040 1
3 45 73044 1
3 46 915840 -1
3 47 956016 -1
3 48 498528 1
3 49 86580 -1
4 -49 1041328 -1
4 -48 3904 1
4 -47 239596 -1
4 -46 918208 -1
4 -45 878896 -1
4 -44 3752 -1
4 -43 10564 -1
4 -42 766144 -1
4 -41 730288 -1
4 -40 43456 -1
4 -39 5332 1
4 -38 627904 -1
4 -37 595504 1
4 -36 35248 -1
4 -35 133324 -1
4 -34 503488 -1
4 -33 474544 1
4 -32 3488 1
4 -31 104812 -1
4 -30 392896 1
4 -29 367408 1
4 -28 10712 1
4 -27 79756 1
4 -26 296128 1
4 -25 274096 -1
4 -24 15808 -1
4 -23 58156 -1
4 -22 213184 -1
4 -21 194608 1
4 -20 11056 -1
4 -19 40012 1
4 -18 144064 -1
4 -17 128944 1
4 -16 448 -1
4 -15 25324 1
4 -14 88768 1
4 -13 77104 -1
4 -12 2072 -1
4 -11 14092 1
4 -10 47296 -1
4 -9 39088 -1
4 -8 1984 1
4 -7 6316 -1
4 -6 19648 -1
4 -5 2128 1
4 -4 688 -1
4 -3 1996 -1
4 -2 5824 1
4 -1 4528 1
4 0 32 1
4 1 1132 -1
4 2 5824 1
4 3 7984 1
4 4 344 -1
4 5 532 1
4 6 19648 -1
4 7 25264 1
4 8 1984 1
4 9 9772 1
4 10 47296 -1
4 11 56368 -1
4 12 4144 1
4 13 19276 1
4 14 88768 1
4 15 101296 -1
4 16 448 -1
4 17 32236 -1
4 18 144064 -1
4 19 160048 -1
4 20 5528 1
4 21 48652 -1
4 22 213184 -1
4 23 232624 1
4 24 15808 -1
4 25 68524 1
4 26 296128 1
4 27 319024 -1
4 28 21424 1
4 29 91852 -1
4 30 392896 1
4 31 419248 1
4 32 3488 -1
4 33 118636 -1
4 34 503488 -1
4 35 533296 1
4 36 17624 -1
4 37 148876 -1
4 38 627904 -1
4 39 21328 1
4 40 43456 -1
4 41 182572 1
4 42 766144 -1
4 43 42256 -1
4 44 7504 -1
4 45 219724 1
4 46 918208 -1
4 47 958384 1
4 48 3904 -1
4 49 260332 1
5 -49 522616 -1
5 -48 1003328 -1
5 -47 962288 1
5 -46 57632 -1
5 -45 441400 -1
5 -44 844352 1
5 -43 806768 -1
5 -42 94 1
5 -41 367096 -1
5 -40 699200 1
5 -39 665072 -1
5 -38 9872 -1
5 -37 299704 -1
5 -36 567872 1
5 -35 537200 -1
5 -34 31712 1
5 -33 239224 -1
5 -32 450368 -1
5 -31 423152 -1
5 -30 24800 1
5 -29 185656 -1
5 -28 346688 1
5 -27 322928 -1
5 -26 2344 -1
5 -25 27800 1
5 -24 256832 -1
5 -23 236528 -1
5 -22 848 1
5 -21 99256 -1
5 -20 180800 1
5 -19 163952 1
5 -18 544 1
5 -17 3496 1
5 -16 118592 1
5 -15 105200 1
5 -14 5792 -1
5 -13 40504 1
5 -12 70208 1
5 -11 60272 1
5 -10 200 1
5 -9 21496 -1
5 -8 35648 1
5 -7 29168 -1
5 -6 368 -1
5 -5 9400 -1
5 -4 14912 -1
5 -3 11888 -1
5 -2 608 -1
5 -1 4216 1
5 0 1600 -1
5 1 8432 -1
5 2 608 1
5 3 5944 -1
5 4 14912 -1
5 5 18800 -1
5 6 184 1
5 7 14584 1
5 8 35648 1
5 9 42992 1
5 10 400 -1
5 11 30136 1
5 12 70208 1
5 13 81008 1
5 14 5792 1
5 15 52600 -1
5 16 118592 1
5 17 6992 1
5 18 544 -1
5 19 81976 1
5 20 180800 1
5 21 198512 -1
5 22 53 -1
5 23 118264 1
5 24 256832 -1
5 25 55600 -1
5 26 4688 1
5 27 161464 -1
5 28 346688 1
5 29 371312 -1
5 30 24800 -1
5 31 211576 1
5 32 450368 -1
5 33 478448 1
5 34 31712 -1
5 35 268600 -1
5 36 567872 1
5 37 599408 -1
5 38 4936 1
5 39 332536 1
5 40 699200 1
5 41 734192 1
5 42 752 -1
5 43 403384 -1
5 44 844352 1
5 45 882800 -1
5 46 57632 1
5 47 481144 -1
5 48 1003328 -1
5 49 1045232 1
6 -49 1051056 -1
6 -48 504576 -1
6 -47 5976 1
6 -46 927936 1
6 -45 26928 -1
6 -44 425088 1
6 -43 45144 -1
6 -42 775872 -1
6 -41 740016 1
6 -40 352512 -1
6 -39 335448 -1
6 -38 70848 1
6 -37 605232 -1
6 -36 95616 1
6 -35 271512 -1
6 -34 6336 -1
6 -33 484272 -1
6 -32 228096 1
6 -31 214488 -1
6 -30 402624 -1
6 -29 41904 1
6 -28 176256 -1
6 -27 54792 -1
6 -26 305856 1
6 -25 31536 1
6 -24 131328 1
6 -23 121176 -1
6 -22 222912 1
6 -21 204336 -1
6 -20 1152 -1
6 -19 84888 1
6 -18 51264 -1
6 -17 138672 -1
6 -16 6912 -1
6 -15 55512 1
6 -14 98496 1
6 -13 86832 1
6 -12 38016 1
6 -11 3672 -1
6 -10 57024 -1
6 -9 16272 -1
6 -8 20736 1
6 -7 72 1
6 -6 29376 -1
6 -5 24624 -1
6 -4 10368 -1
6 -3 8856 -1
6 -2 1728 1
6 -1 14256 1
6 0 2304 1
6 1 7128 -1
6 2 1728 -1
6 3 17712 -1
6 4 10368 1
6 5 12312 -1
6 6 29376 1
6 7 144 1
6 8 20736 -1
6 9 8136 -1
6 10 57024 1
6 11 7344 -1
6 12 38016 -1
6 13 43416 1
6 14 98496 -1
6 15 111024 -1
6 16 6912 1
6 17 69336 1
6 18 51264 -1
6 19 169776 1
6 20 1152 1
6 21 102168 -1
6 22 222912 -1
6 23 242352 1
6 24 131328 -1
6 25 15768 -1
6 26 305856 -1
6 27 109584 1
6 28 176256 1
6 29 20952 1
6 30 402624 1
6 31 428976 1
6 32 228096 -1
6 33 242136 1
6 34 6336 1
6 35 543024 -1
6 36 95616 1
6 37 302616 -1
6 38 70848 -1
6 39 670896 1
6 40 352512 1
6 41 370008 -1
6 42 775872 1
6 43 90288 -1
6 44 425088 -1
6 45 13464 -1
6 46 927936 -1
6 47 11952 -1
6 48 504576 1
6 49 525528 1
7 -49 151312 1
7 -48 29920 -1
7 -47 244060 -1
7 -46 936064 -1
7 -45 896752 -1
7 -44 429152 -1
7 -43 205180 1
7 -42 31360 1
7 -41 748144 1
7 -40 356576 -1
7 -39 4588 1
7 -38 645760 1
7 -37 613360 1
7 -36 290912 1
7 -35 137788 1
7 -34 521344 -1
7 -33 98480 1
7 -32 232160 -1
7 -31 109276 -1
7 -30 410752 1
7 -29 35024 -1
7 -28 180320 -1
7 -27 84220 -1
7 -26 313984 1
7 -25 291952 1
7 -24 135392 1
7 -23 62620 -1
7 -22 12160 -1
7 -21 212464 -1
7 -20 97376 1
7 -19 44476 1
7 -18 161920 1
7 -17 29360 1
7 -16 66272 -1
7 -15 29788 1
7 -14 106624 -1
7 -13 94960 -1
7 -12 42080 -1
7 -11 18556 -1
7 -10 65152 -1
7 -9 56944 -1
7 -8 4960 -1
7 -7 10780 -1
7 -6 37504 -1
7 -5 32752 -1
7 -4 14432 -1
7 -3 6460 1
7 -2 23680 -1
7 -1 22384 -1
7 0 1568 1
7 1 5596 1
7 2 23680 1
7 3 25840 -1
7 4 14432 -1
7 5 8188 1
7 6 37504 1
7 7 43120 1
7 8 4960 1
7 9 14236 1
7 10 65152 1
7 11 74224 1
7 12 42080 -1
7 13 23740 1
7 14 106624 1
7 15 119152 -1
7 16 66272 1
7 17 7340 -1
7 18 161920 -1
7 19 177904 -1
7 20 97376 1
7 21 53116 1
7 22 12160 -1
7 23 250480 1
7 24 135392 -1
7 25 72988 -1
7 26 313984 -1
7 27 336880 1
7 28 180320 -1
7 29 8756 -1
7 30 410752 -1
7 31 437104 1
7 32 232160 1
7 33 24620 -1
7 34 521344 1
7 35 551152 -1
7 36 290912 1
7 37 153340 -1
7 38 645760 -1
7 39 18352 -1
7 40 356576 1
7 41 187036 -1
7 42 31360 -1
7 43 820720 -1
7 44 429152 -1
7 45 224188 1
7 46 936064 1
7 47 976240 1
7 48 29920 1
7 49 37828 1
8 -49 8560 1
8 -48 8032 1
8 -47 35252 1
8 -46 946880 1
8 -45 907568 -1
8 -44 13580 -1
8 -43 207884 -1
8 -42 794816 1
8 -41 758960 -1
8 -40 45248 1
8 -39 172460 -1
8 -38 656576 -1
8 -37 624176 -1
8 -36 37040 1
8 -35 140492 -1
8 -34 532160 -1
8 -33 503216 1
8 -32 3712 -1
8 -31 111980 1
8 -30 421568 -1
8 -29 396080 -1
8 -28 5804 1
8 -27 86924 1
8 -26 64960 -1
8 -25 302768 1
8 -24 3520 1
8 -23 65324 -1
8 -22 241856 -1
8 -21 223280 -1
8 -20 12848 -1
8 -19 47180 -1
8 -18 172736 1
8 -17 157616 -1
8 -16 1120 1
8 -15 32492 1
8 -14 117440 -1
8 -13 105776 -1
8 -12 1484 1
8 -11 21260 1
8 -10 75968 -1
8 -9 6160 -1
8 -8 3776 1
8 -7 13484 1
8 -6 48320 1
8 -5 43568 -1
8 -4 2480 1
8 -3 9164 1
8 -2 4928 -1
8 -1 6640 1
8 0 256 -1
8 1 1660 -1
8 2 4928 1
8 3 36656 -1
8 4 620 -1
8 5 10892 1
8 6 48320 1
8 7 53936 -1
8 8 3776 1
8 9 1540 -1
8 10 75968 -1
8 11 85040 -1
8 12 5936 -1
8 13 26444 1
8 14 117440 -1
8 15 129968 -1
8 16 1120 -1
8 17 39404 1
8 18 172736 1
8 19 188720 1
8 20 3212 1
8 21 55820 1
8 22 241856 -1
8 23 261296 1
8 24 3520 1
8 25 75692 -1
8 26 64960 -1
8 27 347696 -1
8 28 23216 -1
8 29 99020 1
8 30 421568 -1
8 31 447920 -1
8 32 3712 1
8 33 125804 -1
8 34 532160 -1
8 35 561968 1
8 36 9260 -1
8 37 156044 1
8 38 656576 -1
8 39 689840 1
8 40 45248 1
8 41 189740 1
8 42 794816 1
8 43 831536 1
8 44 54320 1
8 45 226892 1
8 46 946880 1
8 47 141008 1
8 48 8032 -1
8 49 2140 -1
9 -49 541944 1
9 -48 1041984 -1
9 -47 1000944 -1
9 -46 20016 1
9 -45 51192 1
9 -44 294336 1
9 -43 845424 -1
9 -42 50544 1
9 -41 386424 -1
9 -40 737856 1
9 -39 703728 -1
9 -38 20952 -1
9 -37 106344 1
9 -36 67392 -1
9 -35 191952 1
9 -34 8532 1
9 -33 258552 1
9 -32 489024 -1
9 -31 461808 -1
9 -30 27216 -1
9 -29 204984 1
9 -28 128448 1
9 -27 4464 1
9 -26 1008 -1
9 -25 158328 1
9 -24 295488 -1
9 -23 39312 1
9 -22 7992 -1
9 -21 118584 1
9 -20 219456 1
9 -19 67536 -1
9 -18 324 1
9 -17 28584 -1
9 -16 157248 -1
9 -15 143856 -1
9 -14 8208 -1
9 -13 59832 1
9 -12 108864 -1
9 -11 98928 1
9 -10 1872 -1
9 -9 4536 -1
9 -8 24768 -1
9 -7 67824 1
9 -6 1944 -1
9 -5 28728 -1
9 -4 53568 -1
9 -3 50544 -1
9 -2 756 1
9 -1 7848 1
9 0 576 -1
9 1 15696 -1
9 2 3024 1
9 3 25272 1
9 4 53568 -1
9 5 57456 1
9 6 3888 -1
9 7 33912 1
9 8 24768 1
9 9 9072 -1
9 10 936 -1
9 11 49464 -1
9 12 108864 -1
9 13 119664 -1
9 14 2052 -1
9 15 71928 -1
9 16 157248 -1
9 17 57168 1
9 18 1296 1
9 19 33768 -1
9 20 219456 1
9 21 237168 -1
9 22 15984 1
9 23 19656 -1
9 24 295488 -1
9 25 316656 1
9 26 504 -1
9 27 2232 -1
9 28 128448 -1
9 29 409968 -1
9 30 6804 -1
9 31 230904 -1
9 32 489024 -1
9 33 517104 1
9 34 34128 1
9 35 95976 1
9 36 67392 -1
9 37 212688 1
9 38 41904 -1
9 39 351864 -1
9 40 737856 1
9 41 772848 -1
9 42 25272 -1
9 43 422712 1
9 44 294336 -1
9 45 102384 -1
9 46 5004 -1
9 47 500472 -1
9 48 1041984 -1
9 49 1083888 1
10 -49 1101232 1
10 -48 529664 -1
10 -47 509144 1
10 -46 978112 -1
10 -45 938800 1
10 -44 450176 -1
10 -43 431384 -1
10 -42 826048 1
10 -41 790192 -1
10 -40 377600 -1
10 -39 360536 1
10 -38 687808 1
10 -37 655408 -1
10 -36 311936 -1
10 -35 296600 -1
10 -34 563392 1
10 -33 534448 1
10 -32 253184 1
10 -31 239576 1
10 -30 452800 -1
10 -29 427312 -1
10 -28 18304 1
10 -27 189464 1
10 -26 356032 -1
10 -25 66800 1
10 -24 156416 -1
10 -23 146264 1
10 -22 273088 1
10 -21 254512 1
10 -20 118400 -1
10 -19 109976 -1
10 -18 203968 -1
10 -17 188848 1
10 -16 87296 -1
10 -15 80600 1
10 -14 148672 1
10 -13 137008 -1
10 -12 63104 -1
10 -11 4472 -1
10 -10 107200 1
10 -9 98992 1
10 -8 45824 -1
10 -7 42584 -1
10 -6 79552 -1
10 -5 74800 -1
10 -4 35456 -1
10 -3 33944 -1
10 -2 65728 1
10 -1 64432 -1
10 0 6400 1
10 1 32216 1
10 2 65728 -1
10 3 67888 -1
10 4 35456 -1
10 5 37400 -1
10 6 79552 1
10 7 85168 1
10 8 45824 -1
10 9 49496 -1
10 10 107200 -1
10 11 8944 -1
10 12 63104 -1
10 13 68504 -1
10 14 148672 -1
10 15 161200 -1
10 16 87296 -1
10 17 94424 -1
10 18 203968 1
10 19 219952 -1
10 20 118400 -1
10 21 127256 1
10 22 273088 -1
10 23 292528 -1
10 24 156416 -1
10 25 33400 -1
10 26 356032 1
10 27 378928 1
10 28 18304 -1
10 29 213656 -1
10 30 452800 1
10 31 479152 -1
10 32 253184 1
10 33 267224 -1
10 34 563392 -1
10 35 593200 -1
10 36 311936 -1
10 37 327704 -1
10 38 687808 -1
10 39 721072 -1
10 40 377600 -1
10 41 395096 1
10 42 826048 -1
10 43 862768 -1
10 44 450176 -1
10 45 469400 1
10 46 978112 1
10 47 1018288 -1
10 48 529664 -1
10 49 550616 -1
11 -49 1122416 1
11 -48 540256 -1
11 -47 259868 -1
11 -46 999296 -1
11 -45 959984 1
11 -44 460768 1
11 -43 220988 1
11 -42 847232 -1
11 -41 811376 -1
11 -40 388192 1
11 -39 185564 1
11 -38 708992 1
11 -37 96656 -1
11 -36 322528 1
11 -35 153596 -1
11 -34 584576 -1
11 -33 555632 -1
11 -32 263776 1
11 -31 125084 1
11 -30 20608 -1
11 -29 448496 -1
11 -28 211936 -1
11 -27 100028 -1
11 -26 377216 1
11 -25 355184 -1
11 -24 167008 1
11 -23 78428 -1
11 -22 294272 1
11 -21 275696 -1
11 -20 128992 -1
11 -19 60284 1
11 -18 225152 1
11 -17 210032 -1
11 -16 97888 -1
11 -15 45596 1
11 -14 169856 -1
11 -13 158192 -1
11 -12 10528 -1
11 -11 34364 1
11 -10 128384 -1
11 -9 120176 1
11 -8 56416 1
11 -7 1564 1
11 -6 100736 1
11 -5 95984 -1
11 -4 46048 1
11 -3 22268 -1
11 -2 86912 -1
11 -1 85616 1
11 0 3872 1
11 1 21404 -1
11 2 86912 1
11 3 89072 1
11 4 46048 1
11 5 23996 1
11 6 100736 -1
11 7 6256 -1
11 8 56416 -1
11 9 30044 -1
11 10 128384 1
11 11 137456 -1
11 12 10528 1
11 13 39548 1
11 14 169856 1
11 15 182384 -1
11 16 97888 1
11 17 52508 1
11 18 225152 -1
11 19 241136 -1
11 20 128992 -1
11 21 68924 1
11 22 294272 -1
11 23 313712 1
11 24 167008 -1
11 25 88796 1
11 26 377216 -1
11 27 400112 1
11 28 211936 -1
11 29 112124 1
11 30 20608 -1
11 31 500336 -1
11 32 263776 -1
11 33 138908 1
11 34 584576 1
11 35 614384 1
11 36 322528 1
11 37 24164 -1
11 38 708992 -1
11 39 742256 -1
11 40 388192 -1
11 41 202844 1
11 42 847232 1
11 43 883952 -1
11 44 460768 1
11 45 239996 -1
11 46 999296 1
11 47 1039472 1
11 48 540256 1
11 49 280604 -1
12 -49 382608 1
12 -48 17280 -1
12 -47 266220 -1
12 -46 1024704 1
12 -45 328464 -1
12 -44 29592 1
12 -43 227340 -1
12 -42 872640 1
12 -41 278928 -1
12 -40 16704 1
12 -39 191916 1
12 -38 146880 1
12 -37 28080 1
12 -36 13968 1
12 -35 159948 1
12 -34 609984 1
12 -33 581040 1
12 -32 2880 -1
12 -31 43812 1
12 -30 29376 1
12 -29 473904 -1
12 -28 14040 -1
12 -27 35460 1
12 -26 402624 1
12 -25 380592 1
12 -24 22464 1
12 -23 28260 -1
12 -22 106560 1
12 -21 301104 -1
12 -20 17712 1
12 -19 66636 -1
12 -18 83520 1
12 -17 235440 -1
12 -16 3456 -1
12 -15 51948 1
12 -14 65088 -1
12 -13 12240 1
12 -12 1080 -1
12 -11 40716 1
12 -10 153792 -1
12 -9 48528 -1
12 -8 8640 1
12 -7 32940 -1
12 -6 126144 1
12 -5 40464 1
12 -4 2448 -1
12 -3 28620 -1
12 -2 112320 1
12 -1 111024 -1
12 0 576 1
12 1 27756 1
12 2 112320 1
12 3 114480 1
12 4 1224 -1
12 5 10116 1
12 6 126144 1
12 7 131760 1
12 8 8640 1
12 9 12132 -1
12 10 153792 -1
12 11 162864 -1
12 12 2160 -1
12 13 3060 1
12 14 65088 1
12 15 207792 -1
12 16 3456 -1
12 17 58860 1
12 18 83520 -1
12 19 266544 1
12 20 8856 1
12 21 75276 1
12 22 106560 -1
12 23 113040 -1
12 24 22464 1
12 25 95148 -1
12 26 402624 1
12 27 141840 1
12 28 28080 1
12 29 118476 1
12 30 29376 1
12 31 175248 1
12 32 2880 -1
12 33 145260 -1
12 34 609984 1
12 35 639792 -1
12 36 6984 1
12 37 7020 -1
12 38 146880 1
12 39 767664 -1
12 40 16704 -1
12 41 69732 -1
12 42 872640 1
12 43 909360 1
12 44 59184 1
12 45 82116 -1
12 46 1024704 1
12 47 1064880 1
12 48 17280 -1
12 49 95652 1
13 -49 588920 -1
13 -48 1135936 1
13 -47 1094896 -1
13 -46 8240 -1
13 -45 507704 1
13 -44 976960 -1
13 -43 939376 -1
13 -42 56416 1
13 -41 86680 -1
13 -40 831808 -1
13 -39 797680 1
13 -38 47776 1
13 -37 366008 1
13 -36 700480 1
13 -35 669808 -1
